id,name,isParent,dbcode,pid,categories
A0E0E09,外商资本金,FALSE,hgnd,A0E0E,年度数据
A0E0E0A,流动资产合计,FALSE,hgnd,A0E0E,年度数据
A0E0E0B,应收账款净额,FALSE,hgnd,A0E0E,年度数据
A0E0E0C,存货,FALSE,hgnd,A0E0E,年度数据
A0E0E0D,产成品,FALSE,hgnd,A0E0E,年度数据
A0E0E0E,固定资产合计,FALSE,hgnd,A0E0E,年度数据
A0E0E0F,固定资产原价合计,FALSE,hgnd,A0E0E,年度数据
A0E0E0G,累计折旧,FALSE,hgnd,A0E0E,年度数据
A0E0E0H,资产总计,FALSE,hgnd,A0E0E,年度数据
A0E0E0I,流动负债合计,FALSE,hgnd,A0E0E,年度数据
A0E0E0J,应付帐款,FALSE,hgnd,A0E0E,年度数据
A0E0E0K,负债合计,FALSE,hgnd,A0E0E,年度数据
A0E0E0L,所有者权益合计,FALSE,hgnd,A0E0E,年度数据
A0E0E0M,主营业务收入,FALSE,hgnd,A0E0E,年度数据
A0E0E0N,主营业务成本,FALSE,hgnd,A0E0E,年度数据
A0E0E0O,销售费用,FALSE,hgnd,A0E0E,年度数据
A0E0E0P,主营业务税金及附加,FALSE,hgnd,A0E0E,年度数据
A0E0E0Q,管理费用,FALSE,hgnd,A0E0E,年度数据
A0E0E0R,财务费用,FALSE,hgnd,A0E0E,年度数据
A0E0E0S,利息支出,FALSE,hgnd,A0E0E,年度数据
A0E0E0T,营业利润,FALSE,hgnd,A0E0E,年度数据
A0E0E0U,利润总额,FALSE,hgnd,A0E0E,年度数据
A0E0E0V,亏损企业亏损总额,FALSE,hgnd,A0E0E,年度数据
A0E0E0W,应交所得税,FALSE,hgnd,A0E0E,年度数据
A0E0E0X,本年应交增值税,FALSE,hgnd,A0E0E,年度数据
A0E0E0Y,工业销售产值(现价),FALSE,hgnd,A0E0E,年度数据
A0E0E0Z,出口交货值,FALSE,hgnd,A0E0E,年度数据
A0E0D01,企业单位数,FALSE,hgnd,A0E0D,年度数据
A0E0D02,亏损企业单位数,FALSE,hgnd,A0E0D,年度数据
A0E0D03,实收资本,FALSE,hgnd,A0E0D,年度数据
A0E0D04,国家资本金,FALSE,hgnd,A0E0D,年度数据
A0E0D05,集体资本金,FALSE,hgnd,A0E0D,年度数据
A0E0D06,法人资本金,FALSE,hgnd,A0E0D,年度数据
A0E0D07,个人资本金,FALSE,hgnd,A0E0D,年度数据
A0E0D08,港澳台资本金,FALSE,hgnd,A0E0D,年度数据
A0E0D09,外商资本金,FALSE,hgnd,A0E0D,年度数据
A0E0D0A,流动资产合计,FALSE,hgnd,A0E0D,年度数据
A0E0D0B,应收账款净额,FALSE,hgnd,A0E0D,年度数据
A0E0D0C,存货,FALSE,hgnd,A0E0D,年度数据
A0E0D0D,产成品,FALSE,hgnd,A0E0D,年度数据
A0E0D0E,固定资产合计,FALSE,hgnd,A0E0D,年度数据
A0E0D0F,固定资产原价合计,FALSE,hgnd,A0E0D,年度数据
A0E0D0G,累计折旧,FALSE,hgnd,A0E0D,年度数据
A0E0D0H,资产总计,FALSE,hgnd,A0E0D,年度数据
A0E0D0I,流动负债合计,FALSE,hgnd,A0E0D,年度数据
A0E0D0J,应付帐款,FALSE,hgnd,A0E0D,年度数据
A0E0D0K,负债合计,FALSE,hgnd,A0E0D,年度数据
A0E0D0L,所有者权益合计,FALSE,hgnd,A0E0D,年度数据
A0E0D0M,主营业务收入,FALSE,hgnd,A0E0D,年度数据
A0E0D0N,主营业务成本,FALSE,hgnd,A0E0D,年度数据
A0E0D0O,销售费用,FALSE,hgnd,A0E0D,年度数据
A0E0D0P,主营业务费用及附加,FALSE,hgnd,A0E0D,年度数据
A0E0D0Q,管理费用,FALSE,hgnd,A0E0D,年度数据
A0E0D0R,财务费用,FALSE,hgnd,A0E0D,年度数据
A0E0D0S,利息支出,FALSE,hgnd,A0E0D,年度数据
A0E0D0T,营业利润,FALSE,hgnd,A0E0D,年度数据
A0E0D0U,利润总额,FALSE,hgnd,A0E0D,年度数据
A0E0D0V,亏损总额,FALSE,hgnd,A0E0D,年度数据
A0E0D0W,应交所得税,FALSE,hgnd,A0E0D,年度数据
A0E0D0X,本年应交增值税,FALSE,hgnd,A0E0D,年度数据
A0E0D0Y,工业销售产值(现价),FALSE,hgnd,A0E0D,年度数据
A0E0D0Z,出口交货值,FALSE,hgnd,A0E0D,年度数据
A0E0C01,企业单位数,FALSE,hgnd,A0E0C,年度数据
A0E0C02,亏损企业单位数,FALSE,hgnd,A0E0C,年度数据
A0E0C03,实收资本,FALSE,hgnd,A0E0C,年度数据
A0E0C04,国家资本金,FALSE,hgnd,A0E0C,年度数据
A0E0C05,集体资本金,FALSE,hgnd,A0E0C,年度数据
A0E0C06,法人资本金,FALSE,hgnd,A0E0C,年度数据
A0E0C07,个人资本金,FALSE,hgnd,A0E0C,年度数据
A0E0C08,港澳台资本金,FALSE,hgnd,A0E0C,年度数据
A0E0C09,外商资本金,FALSE,hgnd,A0E0C,年度数据
A0E0C0A,流动资产合计,FALSE,hgnd,A0E0C,年度数据
A0E0C0B,应收账款净额,FALSE,hgnd,A0E0C,年度数据
A0E0C0C,存货,FALSE,hgnd,A0E0C,年度数据
A0E0C0D,产成品,FALSE,hgnd,A0E0C,年度数据
A0E0C0E,固定资产合计,FALSE,hgnd,A0E0C,年度数据
A0E0C0F,固定资产原价合计,FALSE,hgnd,A0E0C,年度数据
A0E0C0G,累计折旧,FALSE,hgnd,A0E0C,年度数据
A0E0C0H,资产总计,FALSE,hgnd,A0E0C,年度数据
A0E0C0I,流动负债合计,FALSE,hgnd,A0E0C,年度数据
A0E0C0J,应付帐款,FALSE,hgnd,A0E0C,年度数据
A0E0C0K,负债合计,FALSE,hgnd,A0E0C,年度数据
A0E0C0L,所有者权益合计,FALSE,hgnd,A0E0C,年度数据
A0E0C0M,主营业务收入,FALSE,hgnd,A0E0C,年度数据
A0E0C0N,主营业务成本,FALSE,hgnd,A0E0C,年度数据
A0E0C0O,销售费用,FALSE,hgnd,A0E0C,年度数据
A0E0C0P,主营业务税金及附加,FALSE,hgnd,A0E0C,年度数据
A0E0C0Q,管理费用,FALSE,hgnd,A0E0C,年度数据
A0E0C0R,财务费用,FALSE,hgnd,A0E0C,年度数据
A0E0C0S,利息支出,FALSE,hgnd,A0E0C,年度数据
A0E0C0T,营业利润,FALSE,hgnd,A0E0C,年度数据
A0E0C0U,利润总额,FALSE,hgnd,A0E0C,年度数据
A0E0C0V,亏损企业亏损总额,FALSE,hgnd,A0E0C,年度数据
A0E0C0W,应交所得税,FALSE,hgnd,A0E0C,年度数据
A0E0C0X,本年应交增值税,FALSE,hgnd,A0E0C,年度数据
A0E0C0Y,工业销售产值(现价),FALSE,hgnd,A0E0C,年度数据
A0E0C0Z,出口交货值,FALSE,hgnd,A0E0C,年度数据
A0E0B01,企业单位数,FALSE,hgnd,A0E0B,年度数据
A0E0B02,亏损企业单位数,FALSE,hgnd,A0E0B,年度数据
A0E0B03,实收资本,FALSE,hgnd,A0E0B,年度数据
A0E0B04,国家资本金,FALSE,hgnd,A0E0B,年度数据
A0E0B05,集体资本金,FALSE,hgnd,A0E0B,年度数据
A0E0B06,法人资本金,FALSE,hgnd,A0E0B,年度数据
A0E0B07,个人资本金,FALSE,hgnd,A0E0B,年度数据
A0E0B08,港澳台资本金,FALSE,hgnd,A0E0B,年度数据
A0E0B09,外商资本金,FALSE,hgnd,A0E0B,年度数据
A0E0B0A,流动资产合计,FALSE,hgnd,A0E0B,年度数据
A0E0B0B,应收账款净额,FALSE,hgnd,A0E0B,年度数据
A0E0B0C,存货,FALSE,hgnd,A0E0B,年度数据
A0E0B0D,产成品,FALSE,hgnd,A0E0B,年度数据
A0E0B0E,固定资产合计,FALSE,hgnd,A0E0B,年度数据
A0E0B0F,固定资产原价合计,FALSE,hgnd,A0E0B,年度数据
A0E0B0G,累计折旧,FALSE,hgnd,A0E0B,年度数据
A0E0B0H,资产总计,FALSE,hgnd,A0E0B,年度数据
A0E0B0I,流动负债合计,FALSE,hgnd,A0E0B,年度数据
A0E0B0J,应付帐款,FALSE,hgnd,A0E0B,年度数据
A0E0B0K,负债合计,FALSE,hgnd,A0E0B,年度数据
A0E0B0L,所有者权益合计,FALSE,hgnd,A0E0B,年度数据
A0E0B0M,主营业务收入,FALSE,hgnd,A0E0B,年度数据
A0E0B0N,主营业务成本,FALSE,hgnd,A0E0B,年度数据
A0E0B0O,销售费用,FALSE,hgnd,A0E0B,年度数据
A0E0B0P,主营业务税金及附加,FALSE,hgnd,A0E0B,年度数据
A0E0B0Q,管理费用,FALSE,hgnd,A0E0B,年度数据
A0E0B0R,财务费用,FALSE,hgnd,A0E0B,年度数据
A0E0B0S,利息支出,FALSE,hgnd,A0E0B,年度数据
A0E0B0T,营业利润,FALSE,hgnd,A0E0B,年度数据
A0E0B0U,利润总额,FALSE,hgnd,A0E0B,年度数据
A0E0B0V,亏损企业亏损总额,FALSE,hgnd,A0E0B,年度数据
A0E0B0W,应交所得税,FALSE,hgnd,A0E0B,年度数据
A0E0B0X,本年应交增值税,FALSE,hgnd,A0E0B,年度数据
A0E0B0Y,工业销售产值(现价),FALSE,hgnd,A0E0B,年度数据
A0E0B0Z,出口交货值,FALSE,hgnd,A0E0B,年度数据
A0E0A01,企业单位数,FALSE,hgnd,A0E0A,年度数据
A0E0A02,亏损企业单位数,FALSE,hgnd,A0E0A,年度数据
A0E0A03,实收资本,FALSE,hgnd,A0E0A,年度数据
A0E0A04,国家资本金,FALSE,hgnd,A0E0A,年度数据
A0E0A05,集体资本金,FALSE,hgnd,A0E0A,年度数据
A0E0A06,法人资本金,FALSE,hgnd,A0E0A,年度数据
A0E0A07,个人资本金,FALSE,hgnd,A0E0A,年度数据
A0E0A08,港澳台资本金,FALSE,hgnd,A0E0A,年度数据
A0E0A09,外商资本金,FALSE,hgnd,A0E0A,年度数据
A0E0A0A,流动资产合计,FALSE,hgnd,A0E0A,年度数据
A0E0A0B,应收账款净额,FALSE,hgnd,A0E0A,年度数据
A0E0A0C,存货,FALSE,hgnd,A0E0A,年度数据
A0E0A0D,产成品,FALSE,hgnd,A0E0A,年度数据
A0E0A0E,固定资产合计,FALSE,hgnd,A0E0A,年度数据
A0E0A0F,固定资产原价合计,FALSE,hgnd,A0E0A,年度数据
A0E0A0G,累计折旧,FALSE,hgnd,A0E0A,年度数据
A0E0A0H,资产总计,FALSE,hgnd,A0E0A,年度数据
A0E0A0I,流动负债合计,FALSE,hgnd,A0E0A,年度数据
A0E0A0J,应付帐款,FALSE,hgnd,A0E0A,年度数据
A0E0A0K,负债合计,FALSE,hgnd,A0E0A,年度数据
A0E0A0L,所有者权益合计,FALSE,hgnd,A0E0A,年度数据
A0E0A0M,主营业务收入,FALSE,hgnd,A0E0A,年度数据
A0E0A0N,主营业务成本,FALSE,hgnd,A0E0A,年度数据
A0E0A0O,销售费用,FALSE,hgnd,A0E0A,年度数据
A0E0A0P,主营业务费用及附加,FALSE,hgnd,A0E0A,年度数据
A0E0A0Q,管理费用,FALSE,hgnd,A0E0A,年度数据
A0E0A0R,财务费用,FALSE,hgnd,A0E0A,年度数据
A0E0A0S,利息支出,FALSE,hgnd,A0E0A,年度数据
A0E0A0T,营业利润,FALSE,hgnd,A0E0A,年度数据
A0E0A0U,利润总额,FALSE,hgnd,A0E0A,年度数据
A0E0A0V,亏损总额,FALSE,hgnd,A0E0A,年度数据
A0E0A0W,应交所得税,FALSE,hgnd,A0E0A,年度数据
A0E0A0X,本年应交增值税,FALSE,hgnd,A0E0A,年度数据
A0E0A0Y,工业销售产值(现价),FALSE,hgnd,A0E0A,年度数据
A0E0A0Z,出口交货值,FALSE,hgnd,A0E0A,年度数据
A0E0901,企业单位数,FALSE,hgnd,A0E09,年度数据
A0E0902,亏损企业单位数,FALSE,hgnd,A0E09,年度数据
A0E0903,实收资本,FALSE,hgnd,A0E09,年度数据
A0E0904,国家资本金,FALSE,hgnd,A0E09,年度数据
A0E0905,集体资本金,FALSE,hgnd,A0E09,年度数据
A0E0906,法人资本金,FALSE,hgnd,A0E09,年度数据
A0E0907,个人资本金,FALSE,hgnd,A0E09,年度数据
A0E0908,港澳台资本金,FALSE,hgnd,A0E09,年度数据
A0E0909,外商资本金,FALSE,hgnd,A0E09,年度数据
A0E090A,流动资产合计,FALSE,hgnd,A0E09,年度数据
A0E090B,应收账款净额,FALSE,hgnd,A0E09,年度数据
A0E090C,存货,FALSE,hgnd,A0E09,年度数据
A0E090D,产成品,FALSE,hgnd,A0E09,年度数据
A0E090E,固定资产合计,FALSE,hgnd,A0E09,年度数据
A0E090F,固定资产原价合计,FALSE,hgnd,A0E09,年度数据
A0E090G,累计折旧,FALSE,hgnd,A0E09,年度数据
A0E090H,资产总计,FALSE,hgnd,A0E09,年度数据
A0E090I,流动负债合计,FALSE,hgnd,A0E09,年度数据
A0E090J,应付帐款,FALSE,hgnd,A0E09,年度数据
A0E090K,负债合计,FALSE,hgnd,A0E09,年度数据
A0E090L,所有者权益合计,FALSE,hgnd,A0E09,年度数据
A0E090M,主营业务收入,FALSE,hgnd,A0E09,年度数据
A0E090N,主营业务成本,FALSE,hgnd,A0E09,年度数据
A0E090O,销售费用,FALSE,hgnd,A0E09,年度数据
A0E090P,主营业务税金及附加,FALSE,hgnd,A0E09,年度数据
A0E090Q,管理费用,FALSE,hgnd,A0E09,年度数据
A0E090R,财务费用,FALSE,hgnd,A0E09,年度数据
A0E090S,利息支出,FALSE,hgnd,A0E09,年度数据
A0E090T,营业利润,FALSE,hgnd,A0E09,年度数据
A0E090U,利润总额,FALSE,hgnd,A0E09,年度数据
A0E090V,亏损企业亏损总额,FALSE,hgnd,A0E09,年度数据
A0E090W,应交所得税,FALSE,hgnd,A0E09,年度数据
A0E090X,本年应交增值税,FALSE,hgnd,A0E09,年度数据
A0E090Y,工业销售产值(现价),FALSE,hgnd,A0E09,年度数据
A0E090Z,出口交货值,FALSE,hgnd,A0E09,年度数据
A0E0801,企业单位数,FALSE,hgnd,A0E08,年度数据
A0E0802,亏损企业单位数,FALSE,hgnd,A0E08,年度数据
A0E0803,实收资本,FALSE,hgnd,A0E08,年度数据
A0E0804,国家资本金,FALSE,hgnd,A0E08,年度数据
A0E0805,集体资本金,FALSE,hgnd,A0E08,年度数据
A0E0806,法人资本金,FALSE,hgnd,A0E08,年度数据
A0E0807,个人资本金,FALSE,hgnd,A0E08,年度数据
A0E0808,港澳台资本金,FALSE,hgnd,A0E08,年度数据
A0E0809,外商资本金,FALSE,hgnd,A0E08,年度数据
A0E080A,流动资产合计,FALSE,hgnd,A0E08,年度数据
A0E080B,应收账款净额,FALSE,hgnd,A0E08,年度数据
A0E080C,存货,FALSE,hgnd,A0E08,年度数据
A0E080D,产成品,FALSE,hgnd,A0E08,年度数据
A0E080E,固定资产合计,FALSE,hgnd,A0E08,年度数据
A0E080F,固定资产原价合计,FALSE,hgnd,A0E08,年度数据
A0E080G,累计折旧,FALSE,hgnd,A0E08,年度数据
A0E080H,资产总计,FALSE,hgnd,A0E08,年度数据
A0E080I,流动负债合计,FALSE,hgnd,A0E08,年度数据
A0E080J,应付帐款,FALSE,hgnd,A0E08,年度数据
A0E080K,负债合计,FALSE,hgnd,A0E08,年度数据
A0E080L,所有者权益合计,FALSE,hgnd,A0E08,年度数据
A0E080M,主营业务收入,FALSE,hgnd,A0E08,年度数据
A0E080N,主营业务成本,FALSE,hgnd,A0E08,年度数据
A0E080O,销售费用,FALSE,hgnd,A0E08,年度数据
A0E080P,主营业务税金及附加,FALSE,hgnd,A0E08,年度数据
A0E080Q,管理费用,FALSE,hgnd,A0E08,年度数据
A0E080R,财务费用,FALSE,hgnd,A0E08,年度数据
A0E080S,利息支出,FALSE,hgnd,A0E08,年度数据
A0E080T,营业利润,FALSE,hgnd,A0E08,年度数据
A0E080U,利润总额,FALSE,hgnd,A0E08,年度数据
A0E080V,亏损企业亏损总额,FALSE,hgnd,A0E08,年度数据
A0E080W,应交所得税,FALSE,hgnd,A0E08,年度数据
A0E080X,本年应交增值税,FALSE,hgnd,A0E08,年度数据
A0E080Y,工业销售产值(现价),FALSE,hgnd,A0E08,年度数据
A0E080Z,出口交货值,FALSE,hgnd,A0E08,年度数据
A0E0701,企业单位数,FALSE,hgnd,A0E07,年度数据
A0E0702,亏损企业单位数,FALSE,hgnd,A0E07,年度数据
A0E0703,实收资本,FALSE,hgnd,A0E07,年度数据
A0E0704,国家资本金,FALSE,hgnd,A0E07,年度数据
A0E0705,集体资本金,FALSE,hgnd,A0E07,年度数据
A0E0706,法人资本金,FALSE,hgnd,A0E07,年度数据
A0E0707,个人资本金,FALSE,hgnd,A0E07,年度数据
A0E0708,港澳台资本金,FALSE,hgnd,A0E07,年度数据
A0E0709,外商资本金,FALSE,hgnd,A0E07,年度数据
A0E070A,流动资产合计,FALSE,hgnd,A0E07,年度数据
A0E070B,应收账款净额,FALSE,hgnd,A0E07,年度数据
A0E070C,存货,FALSE,hgnd,A0E07,年度数据
A0E070D,产成品,FALSE,hgnd,A0E07,年度数据
A0E070E,固定资产合计,FALSE,hgnd,A0E07,年度数据
A0E070F,固定资产原价合计,FALSE,hgnd,A0E07,年度数据
A0E070G,累计折旧,FALSE,hgnd,A0E07,年度数据
A0E070H,资产总计,FALSE,hgnd,A0E07,年度数据
A0E070I,流动负债合计,FALSE,hgnd,A0E07,年度数据
A0E070J,应付帐款,FALSE,hgnd,A0E07,年度数据
A0E070K,负债合计,FALSE,hgnd,A0E07,年度数据
A0E070L,所有者权益合计,FALSE,hgnd,A0E07,年度数据
A0E070M,主营业务收入,FALSE,hgnd,A0E07,年度数据
A0E070N,主营业务成本,FALSE,hgnd,A0E07,年度数据
A0E070O,销售费用,FALSE,hgnd,A0E07,年度数据
A0E070P,主营业务费用及附加,FALSE,hgnd,A0E07,年度数据
A0E070Q,管理费用,FALSE,hgnd,A0E07,年度数据
A0E070R,财务费用,FALSE,hgnd,A0E07,年度数据
A0E070S,利息支出,FALSE,hgnd,A0E07,年度数据
A0E070T,营业利润,FALSE,hgnd,A0E07,年度数据
A0E070U,利润总额,FALSE,hgnd,A0E07,年度数据
A0E070V,亏损总额,FALSE,hgnd,A0E07,年度数据
A0E070W,应交所得税,FALSE,hgnd,A0E07,年度数据
A0E070X,本年应交增值税,FALSE,hgnd,A0E07,年度数据
A0E070Y,工业销售产值(现价),FALSE,hgnd,A0E07,年度数据
A0E070Z,出口交货值,FALSE,hgnd,A0E07,年度数据
A0E0601,企业单位数,FALSE,hgnd,A0E06,年度数据
A0E0602,亏损企业单位数,FALSE,hgnd,A0E06,年度数据
A0E0603,实收资本,FALSE,hgnd,A0E06,年度数据
A0E0604,国家资本金,FALSE,hgnd,A0E06,年度数据
A0E0605,集体资本金,FALSE,hgnd,A0E06,年度数据
A0E0606,法人资本金,FALSE,hgnd,A0E06,年度数据
A0E0607,个人资本金,FALSE,hgnd,A0E06,年度数据
A0E0608,港澳台资本金,FALSE,hgnd,A0E06,年度数据
A0E0609,外商资本金,FALSE,hgnd,A0E06,年度数据
A0E060A,流动资产合计,FALSE,hgnd,A0E06,年度数据
A0E060B,应收账款净额,FALSE,hgnd,A0E06,年度数据
A0E060C,存货,FALSE,hgnd,A0E06,年度数据
A0E060D,产成品,FALSE,hgnd,A0E06,年度数据
A0E060E,固定资产合计,FALSE,hgnd,A0E06,年度数据
A0E060F,固定资产原价合计,FALSE,hgnd,A0E06,年度数据
A0E060G,累计折旧,FALSE,hgnd,A0E06,年度数据
A0E060H,资产总计,FALSE,hgnd,A0E06,年度数据
A0E060I,流动负债合计,FALSE,hgnd,A0E06,年度数据
A0E060J,应付帐款,FALSE,hgnd,A0E06,年度数据
A0E060K,负债合计,FALSE,hgnd,A0E06,年度数据
A0E060L,所有者权益合计,FALSE,hgnd,A0E06,年度数据
A0E060M,主营业务收入,FALSE,hgnd,A0E06,年度数据
A0E060N,主营业务成本,FALSE,hgnd,A0E06,年度数据
A0E060O,销售费用,FALSE,hgnd,A0E06,年度数据
A0E060P,主营业务税金及附加,FALSE,hgnd,A0E06,年度数据
A0E060Q,管理费用,FALSE,hgnd,A0E06,年度数据
A0E060R,财务费用,FALSE,hgnd,A0E06,年度数据
A0E060S,利息支出,FALSE,hgnd,A0E06,年度数据
A0E060T,营业利润,FALSE,hgnd,A0E06,年度数据
A0E060U,利润总额,FALSE,hgnd,A0E06,年度数据
A0E060V,亏损企业亏损总额,FALSE,hgnd,A0E06,年度数据
A0E060W,应交所得税,FALSE,hgnd,A0E06,年度数据
A0E060X,本年应交增值税,FALSE,hgnd,A0E06,年度数据
A0E060Y,工业销售产值(现价),FALSE,hgnd,A0E06,年度数据
A0E060Z,出口交货值,FALSE,hgnd,A0E06,年度数据
A0E0501,企业单位数,FALSE,hgnd,A0E05,年度数据
A0E0502,亏损企业单位数,FALSE,hgnd,A0E05,年度数据
A0E0503,实收资本,FALSE,hgnd,A0E05,年度数据
A0E0504,国家资本金,FALSE,hgnd,A0E05,年度数据
A0E0505,集体资本金,FALSE,hgnd,A0E05,年度数据
A0E0506,法人资本金,FALSE,hgnd,A0E05,年度数据
A0E0507,个人资本金,FALSE,hgnd,A0E05,年度数据
A0E0508,港澳台资本金,FALSE,hgnd,A0E05,年度数据
A0E0509,外商资本金,FALSE,hgnd,A0E05,年度数据
A0E050A,流动资产合计,FALSE,hgnd,A0E05,年度数据
A0E050B,应收账款净额,FALSE,hgnd,A0E05,年度数据
A0E050C,存货,FALSE,hgnd,A0E05,年度数据
A0E050D,产成品,FALSE,hgnd,A0E05,年度数据
A0E050E,固定资产合计,FALSE,hgnd,A0E05,年度数据
A0E050F,固定资产原价合计,FALSE,hgnd,A0E05,年度数据
A0E050G,累计折旧,FALSE,hgnd,A0E05,年度数据
A0E050H,资产总计,FALSE,hgnd,A0E05,年度数据
A0E050I,流动负债合计,FALSE,hgnd,A0E05,年度数据
A0E050J,应付帐款,FALSE,hgnd,A0E05,年度数据
A0E050K,负债合计,FALSE,hgnd,A0E05,年度数据
A0E050L,所有者权益合计,FALSE,hgnd,A0E05,年度数据
A0E050M,主营业务收入,FALSE,hgnd,A0E05,年度数据
A0E050N,主营业务成本,FALSE,hgnd,A0E05,年度数据
A0E050O,销售费用,FALSE,hgnd,A0E05,年度数据
A0E050P,主营业务税金及附加,FALSE,hgnd,A0E05,年度数据
A0E050Q,管理费用,FALSE,hgnd,A0E05,年度数据
A0E050R,财务费用,FALSE,hgnd,A0E05,年度数据
A0E050S,利息支出,FALSE,hgnd,A0E05,年度数据
A0E050T,营业利润,FALSE,hgnd,A0E05,年度数据
A0E050U,利润总额,FALSE,hgnd,A0E05,年度数据
A0E050V,亏损企业亏损总额,FALSE,hgnd,A0E05,年度数据
A0E050W,应交所得税,FALSE,hgnd,A0E05,年度数据
A0E050X,本年应交增值税,FALSE,hgnd,A0E05,年度数据
A0E050Y,工业销售产值(现价),FALSE,hgnd,A0E05,年度数据
A0E050Z,出口交货值,FALSE,hgnd,A0E05,年度数据
A0E0401,企业单位数,FALSE,hgnd,A0E04,年度数据
A0E0402,亏损企业单位数,FALSE,hgnd,A0E04,年度数据
A0E0403,实收资本,FALSE,hgnd,A0E04,年度数据
A0E0404,国家资本金,FALSE,hgnd,A0E04,年度数据
A0E0405,集体资本金,FALSE,hgnd,A0E04,年度数据
A0E0406,法人资本金,FALSE,hgnd,A0E04,年度数据
A0E0407,个人资本金,FALSE,hgnd,A0E04,年度数据
A0E0408,港澳台资本金,FALSE,hgnd,A0E04,年度数据
A0E0409,外商资本金,FALSE,hgnd,A0E04,年度数据
A0E040A,流动资产合计,FALSE,hgnd,A0E04,年度数据
A0E040B,应收账款净额,FALSE,hgnd,A0E04,年度数据
A0E040C,存货,FALSE,hgnd,A0E04,年度数据
A0E040D,产成品,FALSE,hgnd,A0E04,年度数据
A0E040E,固定资产合计,FALSE,hgnd,A0E04,年度数据
A0E040F,固定资产原价合计,FALSE,hgnd,A0E04,年度数据
A0E040G,累计折旧,FALSE,hgnd,A0E04,年度数据
A0E040H,资产总计,FALSE,hgnd,A0E04,年度数据
A0E040I,流动负债合计,FALSE,hgnd,A0E04,年度数据
A0E040J,应付帐款,FALSE,hgnd,A0E04,年度数据
A0E040K,负债合计,FALSE,hgnd,A0E04,年度数据
A0E040L,所有者权益合计,FALSE,hgnd,A0E04,年度数据
A0E040M,主营业务收入,FALSE,hgnd,A0E04,年度数据
A0E040N,主营业务成本,FALSE,hgnd,A0E04,年度数据
A0E040O,销售费用,FALSE,hgnd,A0E04,年度数据
A0E040P,主营业务费用及附加,FALSE,hgnd,A0E04,年度数据
A0E040Q,管理费用,FALSE,hgnd,A0E04,年度数据
A0E040R,财务费用,FALSE,hgnd,A0E04,年度数据
A0E040S,利息支出,FALSE,hgnd,A0E04,年度数据
A0E040T,营业利润,FALSE,hgnd,A0E04,年度数据
A0E040U,利润总额,FALSE,hgnd,A0E04,年度数据
A0E040V,亏损总额,FALSE,hgnd,A0E04,年度数据
A0E040W,应交所得税,FALSE,hgnd,A0E04,年度数据
A0E040X,本年应交增值税,FALSE,hgnd,A0E04,年度数据
A0E040Y,工业销售产值(现价),FALSE,hgnd,A0E04,年度数据
A0E040Z,出口交货值,FALSE,hgnd,A0E04,年度数据
A0E0301,企业单位数,FALSE,hgnd,A0E03,年度数据
A0E0302,亏损企业单位数,FALSE,hgnd,A0E03,年度数据
A0E0303,实收资本,FALSE,hgnd,A0E03,年度数据
A0E0304,国家资本金,FALSE,hgnd,A0E03,年度数据
A0E0305,集体资本金,FALSE,hgnd,A0E03,年度数据
A0E0306,法人资本金,FALSE,hgnd,A0E03,年度数据
A0E0307,个人资本金,FALSE,hgnd,A0E03,年度数据
A0E0308,港澳台资本金,FALSE,hgnd,A0E03,年度数据
A0E0309,外商资本金,FALSE,hgnd,A0E03,年度数据
A0E030A,流动资产合计,FALSE,hgnd,A0E03,年度数据
A0E030B,应收账款净额,FALSE,hgnd,A0E03,年度数据
A0E030C,存货,FALSE,hgnd,A0E03,年度数据
A0E030D,产成品,FALSE,hgnd,A0E03,年度数据
A0E030E,固定资产合计,FALSE,hgnd,A0E03,年度数据
A0E030F,固定资产原价合计,FALSE,hgnd,A0E03,年度数据
A0E030G,累计折旧,FALSE,hgnd,A0E03,年度数据
A0E030H,资产总计,FALSE,hgnd,A0E03,年度数据
A0E030I,流动负债合计,FALSE,hgnd,A0E03,年度数据
A0E030J,应付帐款,FALSE,hgnd,A0E03,年度数据
A0E030K,负债合计,FALSE,hgnd,A0E03,年度数据
A0E030L,所有者权益合计,FALSE,hgnd,A0E03,年度数据
A0E030M,主营业务收入,FALSE,hgnd,A0E03,年度数据
A0E030N,主营业务成本,FALSE,hgnd,A0E03,年度数据
A0E030O,销售费用,FALSE,hgnd,A0E03,年度数据
A0E030P,主营业务税金及附加,FALSE,hgnd,A0E03,年度数据
A0E030Q,管理费用,FALSE,hgnd,A0E03,年度数据
A0E030R,财务费用,FALSE,hgnd,A0E03,年度数据
A0E030S,利息支出,FALSE,hgnd,A0E03,年度数据
A0E030T,营业利润,FALSE,hgnd,A0E03,年度数据
A0E030U,利润总额,FALSE,hgnd,A0E03,年度数据
A0E030V,亏损企业亏损总额,FALSE,hgnd,A0E03,年度数据
A0E030W,应交所得税,FALSE,hgnd,A0E03,年度数据
A0E030X,本年应交增值税,FALSE,hgnd,A0E03,年度数据
A0E030Y,工业销售产值(现价),FALSE,hgnd,A0E03,年度数据
A0E030Z,出口交货值,FALSE,hgnd,A0E03,年度数据
A0E0201,企业单位数,FALSE,hgnd,A0E02,年度数据
A0E0202,亏损企业单位数,FALSE,hgnd,A0E02,年度数据
A0E0203,实收资本,FALSE,hgnd,A0E02,年度数据
